"Notes"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Age"	"Age Code"	"Gender"	"Gender Code"	Population
	"1993"	"1993"	"73 years"	"73"	"Male"	"M"	690888
	"1993"	"1993"	"74 years"	"74"	"Female"	"F"	891853
	"1993"	"1993"	"74 years"	"74"	"Male"	"M"	644409
	"1993"	"1993"	"75 years"	"75"	"Female"	"F"	853754
	"1993"	"1993"	"75 years"	"75"	"Male"	"M"	598755
	"1993"	"1993"	"76 years"	"76"	"Female"	"F"	805481
	"1993"	"1993"	"76 years"	"76"	"Male"	"M"	556327
	"1993"	"1993"	"77 years"	"77"	"Female"	"F"	773001
	"1993"	"1993"	"77 years"	"77"	"Male"	"M"	515839
	"1993"	"1993"	"78 years"	"78"	"Female"	"F"	757340
	"1993"	"1993"	"78 years"	"78"	"Male"	"M"	483165
	"1993"	"1993"	"79 years"	"79"	"Female"	"F"	709444
	"1993"	"1993"	"79 years"	"79"	"Male"	"M"	434093
	"1993"	"1993"	"80 years"	"80"	"Female"	"F"	665952
	"1993"	"1993"	"80 years"	"80"	"Male"	"M"	389780
	"1993"	"1993"	"81 years"	"81"	"Female"	"F"	591843
	"1993"	"1993"	"81 years"	"81"	"Male"	"M"	335617
	"1993"	"1993"	"82 years"	"82"	"Female"	"F"	550043
	"1993"	"1993"	"82 years"	"82"	"Male"	"M"	294722
	"1993"	"1993"	"83 years"	"83"	"Female"	"F"	506876
	"1993"	"1993"	"83 years"	"83"	"Male"	"M"	258321
	"1993"	"1993"	"84 years"	"84"	"Female"	"F"	459047
	"1993"	"1993"	"84 years"	"84"	"Male"	"M"	224226
	"1993"	"1993"	"85+ years"	"85+"	"Female"	"F"	2493627
	"1993"	"1993"	"85+ years"	"85+"	"Male"	"M"	951939
	"1994"	"1994"	"< 1 year"	"0"	"Female"	"F"	1872248
	"1994"	"1994"	"< 1 year"	"0"	"Male"	"M"	1964865
	"1994"	"1994"	"1 year"	"1"	"Female"	"F"	1894328
	"1994"	"1994"	"1 year"	"1"	"Male"	"M"	1988660
	"1994"	"1994"	"2 years"	"2"	"Female"	"F"	1939097
	"1994"	"1994"	"2 years"	"2"	"Male"	"M"	2027729
	"1994"	"1994"	"3 years"	"3"	"Female"	"F"	1963921
	"1994"	"1994"	"3 years"	"3"	"Male"	"M"	2057119
	"1994"	"1994"	"4 years"	"4"	"Female"	"F"	1985507
	"1994"	"1994"	"4 years"	"4"	"Male"	"M"	2083388
	"1994"	"1994"	"5 years"	"5"	"Female"	"F"	1910936
	"1994"	"1994"	"5 years"	"5"	"Male"	"M"	2005393
	"1994"	"1994"	"6 years"	"6"	"Female"	"F"	1861785
	"1994"	"1994"	"6 years"	"6"	"Male"	"M"	1950097
	"1994"	"1994"	"7 years"	"7"	"Female"	"F"	1844256
	"1994"	"1994"	"7 years"	"7"	"Male"	"M"	1932198
	"1994"	"1994"	"8 years"	"8"	"Female"	"F"	1796472
	"1994"	"1994"	"8 years"	"8"	"Male"	"M"	1885742
	"1994"	"1994"	"9 years"	"9"	"Female"	"F"	1871082
	"1994"	"1994"	"9 years"	"9"	"Male"	"M"	1966718
	"1994"	"1994"	"10 years"	"10"	"Female"	"F"	1836510
	"1994"	"1994"	"10 years"	"10"	"Male"	"M"	1932792
	"1994"	"1994"	"11 years"	"11"	"Female"	"F"	1861087
	"1994"	"1994"	"11 years"	"11"	"Male"	"M"	1953184
	"1994"	"1994"	"12 years"	"12"	"Female"	"F"	1870588
	"1994"	"1994"	"12 years"	"12"	"Male"	"M"	1961219
	"1994"	"1994"	"13 years"	"13"	"Female"	"F"	1842341
	"1994"	"1994"	"13 years"	"13"	"Male"	"M"	1933493
	"1994"	"1994"	"14 years"	"14"	"Female"	"F"	1855309
	"1994"	"1994"	"14 years"	"14"	"Male"	"M"	1954763
	"1994"	"1994"	"15 years"	"15"	"Female"	"F"	1782880
	"1994"	"1994"	"15 years"	"15"	"Male"	"M"	1888678
	"1994"	"1994"	"16 years"	"16"	"Female"	"F"	1731917
	"1994"	"1994"	"16 years"	"16"	"Male"	"M"	1843347
	"1994"	"1994"	"17 years"	"17"	"Female"	"F"	1735933
	"1994"	"1994"	"17 years"	"17"	"Male"	"M"	1855353
	"1994"	"1994"	"18 years"	"18"	"Female"	"F"	1667117
	"1994"	"1994"	"18 years"	"18"	"Male"	"M"	1753359
	"1994"	"1994"	"19 years"	"19"	"Female"	"F"	1771183
	"1994"	"1994"	"19 years"	"19"	"Male"	"M"	1846042
	"1994"	"1994"	"20 years"	"20"	"Female"	"F"	1729709
	"1994"	"1994"	"20 years"	"20"	"Male"	"M"	1808795
	"1994"	"1994"	"21 years"	"21"	"Female"	"F"	1735974
	"1994"	"1994"	"21 years"	"21"	"Male"	"M"	1811095
	"1994"	"1994"	"22 years"	"22"	"Female"	"F"	1803160
	"1994"	"1994"	"22 years"	"22"	"Male"	"M"	1871255
	"1994"	"1994"	"23 years"	"23"	"Female"	"F"	1936130
	"1994"	"1994"	"23 years"	"23"	"Male"	"M"	1988037
	"1994"	"1994"	"24 years"	"24"	"Female"	"F"	1962792
	"1994"	"1994"	"24 years"	"24"	"Male"	"M"	2009117
	"1994"	"1994"	"25 years"	"25"	"Female"	"F"	1917203
	"1994"	"1994"	"25 years"	"25"	"Male"	"M"	1960327
	"1994"	"1994"	"26 years"	"26"	"Female"	"F"	1875856
	"1994"	"1994"	"26 years"	"26"	"Male"	"M"	1899138
	"1994"	"1994"	"27 years"	"27"	"Female"	"F"	1937823
	"1994"	"1994"	"27 years"	"27"	"Male"	"M"	1958548
	"1994"	"1994"	"28 years"	"28"	"Female"	"F"	1922955
	"1994"	"1994"	"28 years"	"28"	"Male"	"M"	1940828
	"1994"	"1994"	"29 years"	"29"	"Female"	"F"	2153216
	"1994"	"1994"	"29 years"	"29"	"Male"	"M"	2173671
	"1994"	"1994"	"30 years"	"30"	"Female"	"F"	2233339
	"1994"	"1994"	"30 years"	"30"	"Male"	"M"	2255076
	"1994"	"1994"	"31 years"	"31"	"Female"	"F"	2204795
	"1994"	"1994"	"31 years"	"31"	"Male"	"M"	2213847
	"1994"	"1994"	"32 years"	"32"	"Female"	"F"	2259893
	"1994"	"1994"	"32 years"	"32"	"Male"	"M"	2267568
	"1994"	"1994"	"33 years"	"33"	"Female"	"F"	2257257
	"1994"	"1994"	"33 years"	"33"	"Male"	"M"	2249161
	"1994"	"1994"	"34 years"	"34"	"Female"	"F"	2317622
	"1994"	"1994"	"34 years"	"34"	"Male"	"M"	2331431
	"1994"	"1994"	"35 years"	"35"	"Female"	"F"	2301210
	"1994"	"1994"	"35 years"	"35"	"Male"	"M"	2299771
	"1994"	"1994"	"36 years"	"36"	"Female"	"F"	2258558
	"1994"	"1994"	"36 years"	"36"	"Male"	"M"	2237231
	"1994"	"1994"	"37 years"	"37"	"Female"	"F"	2255413
	"1994"	"1994"	"37 years"	"37"	"Male"	"M"	2233596
	"1994"	"1994"	"38 years"	"38"	"Female"	"F"	2096621
	"1994"	"1994"	"38 years"	"38"	"Male"	"M"	2059788
	"1994"	"1994"	"39 years"	"39"	"Female"	"F"	2208106
	"1994"	"1994"	"39 years"	"39"	"Male"	"M"	2184313
	"1994"	"1994"	"40 years"	"40"	"Female"	"F"	2143941
	"1994"	"1994"	"40 years"	"40"	"Male"	"M"	2107334
	"1994"	"1994"	"41 years"	"41"	"Female"	"F"	2024020
	"1994"	"1994"	"41 years"	"41"	"Male"	"M"	1970125
	"1994"	"1994"	"42 years"	"42"	"Female"	"F"	1990736
	"1994"	"1994"	"42 years"	"42"	"Male"	"M"	1942061
	"1994"	"1994"	"43 years"	"43"	"Female"	"F"	1897723
	"1994"	"1994"	"43 years"	"43"	"Male"	"M"	1832970
	"1994"	"1994"	"44 years"	"44"	"Female"	"F"	1907237
	"1994"	"1994"	"44 years"	"44"	"Male"	"M"	1868112
	"1994"	"1994"	"45 years"	"45"	"Female"	"F"	1872894
	"1994"	"1994"	"45 years"	"45"	"Male"	"M"	1820647
	"1994"	"1994"	"46 years"	"46"	"Female"	"F"	1818893
	"1994"	"1994"	"46 years"	"46"	"Male"	"M"	1755917
	"1994"	"1994"	"47 years"	"47"	"Female"	"F"	1963576
	"1994"	"1994"	"47 years"	"47"	"Male"	"M"	1898823
	"1994"	"1994"	"48 years"	"48"	"Female"	"F"	1386585
	"1994"	"1994"	"48 years"	"48"	"Male"	"M"	1325429
	"1994"	"1994"	"49 years"	"49"	"Female"	"F"	1502747
	"1994"	"1994"	"49 years"	"49"	"Male"	"M"	1445059
	"1994"	"1994"	"50 years"	"50"	"Female"	"F"	1498747
	"1994"	"1994"	"50 years"	"50"	"Male"	"M"	1435700
	"1994"	"1994"	"51 years"	"51"	"Female"	"F"	1517556
	"1994"	"1994"	"51 years"	"51"	"Male"	"M"	1450174
	"1994"	"1994"	"52 years"	"52"	"Female"	"F"	1331150
	"1994"	"1994"	"52 years"	"52"	"Male"	"M"	1263547
	"1994"	"1994"	"53 years"	"53"	"Female"	"F"	1266408
	"1994"	"1994"	"53 years"	"53"	"Male"	"M"	1194908
	"1994"	"1994"	"54 years"	"54"	"Female"	"F"	1237566
	"1994"	"1994"	"54 years"	"54"	"Male"	"M"	1166435
	"1994"	"1994"	"55 years"	"55"	"Female"	"F"	1201164
	"1994"	"1994"	"55 years"	"55"	"Male"	"M"	1124457
	"1994"	"1994"	"56 years"	"56"	"Female"	"F"	1180997
	"1994"	"1994"	"56 years"	"56"	"Male"	"M"	1097867
	"1994"	"1994"	"57 years"	"57"	"Female"	"F"	1128254
	"1994"	"1994"	"57 years"	"57"	"Male"	"M"	1041164
	"1994"	"1994"	"58 years"	"58"	"Female"	"F"	1079039
	"1994"	"1994"	"58 years"	"58"	"Male"	"M"	990542
	"1994"	"1994"	"59 years"	"59"	"Female"	"F"	1129292
	"1994"	"1994"	"59 years"	"59"	"Male"	"M"	1036190
	"1994"	"1994"	"60 years"	"60"	"Female"	"F"	1058293
	"1994"	"1994"	"60 years"	"60"	"Male"	"M"	955879
	"1994"	"1994"	"61 years"	"61"	"Female"	"F"	1033718
	"1994"	"1994"	"61 years"	"61"	"Male"	"M"	930176
	"1994"	"1994"	"62 years"	"62"	"Female"	"F"	1052475
	"1994"	"1994"	"62 years"	"62"	"Male"	"M"	932539
	"1994"	"1994"	"63 years"	"63"	"Female"	"F"	1102473
	"1994"	"1994"	"63 years"	"63"	"Male"	"M"	975229
	"1994"	"1994"	"64 years"	"64"	"Female"	"F"	1122923
	"1994"	"1994"	"64 years"	"64"	"Male"	"M"	986466
	"1994"	"1994"	"65 years"	"65"	"Female"	"F"	1109410
	"1994"	"1994"	"65 years"	"65"	"Male"	"M"	950977
	"1994"	"1994"	"66 years"	"66"	"Female"	"F"	1126858
	"1994"	"1994"	"66 years"	"66"	"Male"	"M"	951000
	"1994"	"1994"	"67 years"	"67"	"Female"	"F"	1106769
	"1994"	"1994"	"67 years"	"67"	"Male"	"M"	913536
	"1994"	"1994"	"68 years"	"68"	"Female"	"F"	1057753
	"1994"	"1994"	"68 years"	"68"	"Male"	"M"	856059
	"1994"	"1994"	"69 years"	"69"	"Female"	"F"	1079186
	"1994"	"1994"	"69 years"	"69"	"Male"	"M"	856178
	"1994"	"1994"	"70 years"	"70"	"Female"	"F"	1059591
	"1994"	"1994"	"70 years"	"70"	"Male"	"M"	828530
	"1994"	"1994"	"71 years"	"71"	"Female"	"F"	1009842
	"1994"	"1994"	"71 years"	"71"	"Male"	"M"	783450
	"1994"	"1994"	"72 years"	"72"	"Female"	"F"	1016671
	"1994"	"1994"	"72 years"	"72"	"Male"	"M"	783351
	"1994"	"1994"	"73 years"	"73"	"Female"	"F"	978508
	"1994"	"1994"	"73 years"	"73"	"Male"	"M"	740492
	"1994"	"1994"	"74 years"	"74"	"Female"	"F"	914315
	"1994"	"1994"	"74 years"	"74"	"Male"	"M"	667315
	"1994"	"1994"	"75 years"	"75"	"Female"	"F"	872766
	"1994"	"1994"	"75 years"	"75"	"Male"	"M"	620374
	"1994"	"1994"	"76 years"	"76"	"Female"	"F"	819522
	"1994"	"1994"	"76 years"	"76"	"Male"	"M"	564439
	"1994"	"1994"	"77 years"	"77"	"Female"	"F"	777192
	"1994"	"1994"	"77 years"	"77"	"Male"	"M"	523189
	"1994"	"1994"	"78 years"	"78"	"Female"	"F"	754715
	"1994"	"1994"	"78 years"	"78"	"Male"	"M"	487595
	"1994"	"1994"	"79 years"	"79"	"Female"	"F"	723312
	"1994"	"1994"	"79 years"	"79"	"Male"	"M"	448458
	"1994"	"1994"	"80 years"	"80"	"Female"	"F"	672302
	"1994"	"1994"	"80 years"	"80"	"Male"	"M"	399610
	"1994"	"1994"	"81 years"	"81"	"Female"	"F"	619701
	"1994"	"1994"	"81 years"	"81"	"Male"	"M"	350909
	"1994"	"1994"	"82 years"	"82"	"Female"	"F"	557828
	"1994"	"1994"	"82 years"	"82"	"Male"	"M"	307925
	"1994"	"1994"	"83 years"	"83"	"Female"	"F"	517849
	"1994"	"1994"	"83 years"	"83"	"Male"	"M"	263930
	"1994"	"1994"	"84 years"	"84"	"Female"	"F"	468908
	"1994"	"1994"	"84 years"	"84"	"Male"	"M"	229456
	"1994"	"1994"	"85+ years"	"85+"	"Female"	"F"	2574808
	"1994"	"1994"	"85+ years"	"85+"	"Male"	"M"	986224
	"1995"	"1995"	"< 1 year"	"0"	"Female"	"F"	1850135
	"1995"	"1995"	"< 1 year"	"0"	"Male"	"M"	1941251
	"1995"	"1995"	"1 year"	"1"	"Female"	"F"	1872306
	"1995"	"1995"	"1 year"	"1"	"Male"	"M"	1961702
	"1995"	"1995"	"2 years"	"2"	"Female"	"F"	1899558
	"1995"	"1995"	"2 years"	"2"	"Male"	"M"	1995787
	"1995"	"1995"	"3 years"	"3"	"Female"	"F"	1958111
	"1995"	"1995"	"3 years"	"3"	"Male"	"M"	2046875
	"1995"	"1995"	"4 years"	"4"	"Female"	"F"	2001927
	"1995"	"1995"	"4 years"	"4"	"Male"	"M"	2098853
	"1995"	"1995"	"5 years"	"5"	"Female"	"F"	1992617
